Daily Mean data	    supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2015-09-13,26,V ugm-3,9,V ugm-3,45,V ugm-3,59,V ugm-3,2,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-09-14,31,V ugm-3,10,V ugm-3,39,V ugm-3,55,V ugm-3,1,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-09-15,36,V ugm-3,5,V ugm-3,36,V ugm-3,43,V ugm-3,1,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-09-16,12,V ugm-3,32,V ugm-3,64,V ugm-3,113,V ugm-3,4,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-09-17,25,V ugm-3,13,V ugm-3,47,V ugm-3,67,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-09-18,13,V ugm-3,28,V ugm-3,57,V ugm-3,100,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-09-19,23,V ugm-3,23,V ugm-3,57,V ugm-3,93,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-09-20,39,V ugm-3,10,V ugm-3,39,V ugm-3,55,V ugm-3,1,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2015-09-21,27,V ugm-3,7,V ugm-3,48,V ugm-3,58,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2015-09-22,7,V ugm-3,37,V ugm-3,60,V ugm-3,117,V ugm-3,6,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-09-23,19,V ugm-3,13,V ugm-3,47,V ugm-3,67,V ugm-3,3,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-09-24,25,V ugm-3,9,V ugm-3,39,V ugm-3,52,V ugm-3,2,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-09-25,11,V ugm-3,46,V ugm-3,59,V ugm-3,130,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),-1,V ugm-3 (TEOM FDMS)
2015-09-26,16,V ugm-3,27,V ugm-3,58,V ugm-3,101,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-09-27,21,V ugm-3,21,V ugm-3,53,V ugm-3,85,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-09-28,20,V ugm-3,29,V ugm-3,52,V ugm-3,96,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-09-29,20,V ugm-3,27,V ugm-3,51,V ugm-3,92,V ugm-3,2,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-09-30,21,V ugm-3,23,V ugm-3,53,V ugm-3,88,V ugm-3,2,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-01,22,V ugm-3,31,V ugm-3,56,V ugm-3,104,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-02,19,V ugm-3,27,V ugm-3,58,V ugm-3,99,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-10-03,11,V ugm-3,30,V ugm-3,66,V ugm-3,113,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2015-10-04,34,V ugm-3,8,V ugm-3,55,V ugm-3,66,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-10-05,16,V ugm-3,12,V ugm-3,46,V ugm-3,65,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2015-10-06,18,V ugm-3,14,V ugm-3,47,V ugm-3,68,V ugm-3,6,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-07,13,V ugm-3,14,V ugm-3,47,V ugm-3,68,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-08,9,V ugm-3,43,V ugm-3,66,V ugm-3,131,V ugm-3,2,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-10-09,6,V ugm-3,118,V ugm-3,78,V ugm-3,259,V ugm-3,4,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-10,13,V ugm-3,27,V ugm-3,55,V ugm-3,97,V ugm-3,2,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-11,23,V ugm-3,11,V ugm-3,44,V ugm-3,62,V ugm-3,2,V ugm-3,No data,,33,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-10-12,12,V ugm-3,35,V ugm-3,59,V ugm-3,113,V ugm-3,3,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-13,15,V ugm-3,37,V ugm-3,60,V ugm-3,117,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-14,12,V ugm-3,39,V ugm-3,61,V ugm-3,120,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-15,9,V ugm-3,44,V ugm-3,55,V ugm-3,123,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-16,17,V ugm-3,35,V ugm-3,59,V ugm-3,113,V ugm-3,2,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-17,18,V ugm-3,28,V ugm-3,55,V ugm-3,99,V ugm-3,2,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-18,11,V ugm-3,34,V ugm-3,48,V ugm-3,99,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-19,8,V ugm-3,44,V ugm-3,61,V ugm-3,129,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-10-20,5,V ugm-3,54,V ugm-3,73,V ugm-3,156,V ugm-3,3,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-21,9,V ugm-3,14,V ugm-3,49,V ugm-3,70,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-22,20,V ugm-3,23,V ugm-3,62,V ugm-3,97,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-10-23,20,V ugm-3,10,V ugm-3,53,V ugm-3,69,V ugm-3,2,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-24,24,V ugm-3,9,V ugm-3,49,V ugm-3,63,V ugm-3,4,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-10-25,13,V ugm-3,12,V ugm-3,51,V ugm-3,70,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-10-26,8,V ugm-3,25,V ugm-3,51,V ugm-3,89,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-10-27,5,V ugm-3,33,V ugm-3,51,V ugm-3,102,V ugm-3,4,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-10-28,16,V ugm-3,12,V ugm-3,57,V ugm-3,75,V ugm-3,4,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-10-29,14,V ugm-3,12,V ugm-3,52,V ugm-3,70,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-10-30,13,V ugm-3,18,V ugm-3,48,V ugm-3,75,V ugm-3,2,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-10-31,6,V ugm-3,48,V ugm-3,46,V ugm-3,119,V ugm-3,3,V ugm-3,No data,,39,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-11-01,1,V ugm-3,160,V ugm-3,69,V ugm-3,315,V ugm-3,6,V ugm-3,No data,,56,V ugm-3 (TEOM FDMS),49,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),47,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-11-02,2,V ugm-3,72,V ugm-3,63,V ugm-3,174,V ugm-3,4,V ugm-3,No data,,39,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-11-03,6,V ugm-3,46,V ugm-3,51,V ugm-3,122,V ugm-3,6,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-11-04,8,V ugm-3,46,V ugm-3,60,V ugm-3,131,V ugm-3,6,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2015-11-05,19,V ugm-3,7,V ugm-3,45,V ugm-3,56,V ugm-3,5,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-11-06,23,V ugm-3,5,V ugm-3,38,V ugm-3,46,V ugm-3,4,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-07,28,V ugm-3,3,V ugm-3,34,V ugm-3,38,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-08,25,V ugm-3,3,V ugm-3,36,V ugm-3,41,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-09,47,V ugm-3,2,V ugm-3,29,V ugm-3,33,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-10,37,V ugm-3,4,V ugm-3,32,V ugm-3,37,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-11-11,37,V ugm-3,3,V ugm-3,37,V ugm-3,42,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-12,27,V ugm-3,7,V ugm-3,42,V ugm-3,53,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-13,38,V ugm-3,5,V ugm-3,40,V ugm-3,48,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-11-14,34,V ugm-3,4,V ugm-3,37,V ugm-3,43,V ugm-3,3,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-15,43,V ugm-3,2,V ugm-3,19,V ugm-3,22,V ugm-3,4,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-16,39,V ugm-3,4,V ugm-3,37,V ugm-3,43,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-17,40,V ugm-3,4,V ugm-3,31,V ugm-3,36,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-11-18,42,V ugm-3,5,V ugm-3,32,V ugm-3,39,V ugm-3,2,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-11-19,24,V ugm-3,11,V ugm-3,50,V ugm-3,67,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-11-20,17,V ugm-3,17,V ugm-3,64,V ugm-3,90,V ugm-3,4,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-21,23,V ugm-3,39,V ugm-3,58,V ugm-3,119,V ugm-3,5,V ugm-3,No data,,8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS)
2015-11-22,7,V ugm-3,36,V ugm-3,67,V ugm-3,122,V ugm-3,4,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-23,9,V ugm-3,40,V ugm-3,64,V ugm-3,126,V ugm-3,3,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2015-11-24,15,V ugm-3,24,V ugm-3,59,V ugm-3,97,V ugm-3,5,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-25,8,V ugm-3,55,V ugm-3,77,V ugm-3,162,V ugm-3,6,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-11-26,5,V ugm-3,46,V ugm-3,69,V ugm-3,138,V ugm-3,4,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-27,20,V ugm-3,13,V ugm-3,48,V ugm-3,68,V ugm-3,5,V ugm-3,No data,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2015-11-28,38,V ugm-3,6,V ugm-3,38,V ugm-3,46,V ugm-3,4,V ugm-3,No data,,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2015-11-29,55,V ugm-3,2,V ugm-3,24,V ugm-3,26,V ugm-3,5,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2015-11-30,40,V ugm-3,3,V ugm-3,35,V ugm-3,40,V ugm-3,3,V ugm-3,No data,,8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
