Daily Maximum data	   supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2016-07-11,42,V ugm-3,6,V ugm-3,23,V ugm-3,32,V ugm-3,4,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-12,36,V ugm-3,65,V ugm-3,59,V ugm-3,159,V ugm-3,4,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-13,26,V ugm-3,77,V ugm-3,55,V ugm-3,168,V ugm-3,5,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-14,30,V ugm-3,45,V ugm-3,87,V ugm-3,127,V ugm-3,4,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-07-15,39,V ugm-3,43,V ugm-3,49,V ugm-3,115,V ugm-3,3,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-16,31,V ugm-3,8,V ugm-3,26,V ugm-3,33,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-17,38,V ugm-3,8,V ugm-3,39,V ugm-3,47,V ugm-3,3,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-07-18,87,V ugm-3,56,V ugm-3,68,V ugm-3,153,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-19,74,V ugm-3,71,V ugm-3,126,V ugm-3,192,V ugm-3,5,V ugm-3,No data,,42,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-20,91,V ugm-3,10,V ugm-3,73,V ugm-3,85,V ugm-3,3,V ugm-3,No data,,48,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2016-07-21,41,V ugm-3,41,V ugm-3,79,V ugm-3,142,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-22,34,V ugm-3,54,V ugm-3,85,V ugm-3,167,V ugm-3,2,V ugm-3,No data,,69,V ugm-3 (TEOM FDMS),64,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),65,V ugm-3 (TEOM FDMS),61,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-23,90,V ugm-3,78,V ugm-3,79,V ugm-3,184,V ugm-3,5,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-24,55,V ugm-3,8,V ugm-3,33,V ugm-3,38,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-25,47,V ugm-3,18,V ugm-3,38,V ugm-3,64,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-26,45,V ugm-3,29,V ugm-3,42,V ugm-3,81,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-07-27,38,V ugm-3,53,V ugm-3,69,V ugm-3,150,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-28,51,V ugm-3,37,V ugm-3,55,V ugm-3,112,V ugm-3,No data,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-29,32,V ugm-3,15,V ugm-3,38,V ugm-3,56,V ugm-3,2,V ugm-3,No data,,38,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-07-30,41,V ugm-3,44,V ugm-3,68,V ugm-3,133,V ugm-3,2,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-07-31,47,V ugm-3,48,V ugm-3,55,V ugm-3,128,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-08-01,37,V ugm-3,26,V ugm-3,47,V ugm-3,86,V ugm-3,3,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-08-02,36,V ugm-3,19,V ugm-3,25,V ugm-3,51,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-08-03,43,V ugm-3,10,V ugm-3,26,V ugm-3,40,V ugm-3,2,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-04,39,V ugm-3,17,V ugm-3,40,V ugm-3,66,V ugm-3,3,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-05,62,V ugm-3,57,V ugm-3,47,V ugm-3,135,V ugm-3,4,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-06,63,V ugm-3,21,V ugm-3,40,V ugm-3,60,V ugm-3,2,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-07,56,V ugm-3,4,V ugm-3,21,V ugm-3,23,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-08-08,49,V ugm-3,41,V ugm-3,44,V ugm-3,105,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-09,38,V ugm-3,38,V ugm-3,56,V ugm-3,100,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-10,40,V ugm-3,47,V ugm-3,59,V ugm-3,116,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-11,32,V ugm-3,71,V ugm-3,48,V ugm-3,157,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-12,64,V ugm-3,24,V ugm-3,37,V ugm-3,73,V ugm-3,2,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-13,49,V ugm-3,35,V ugm-3,49,V ugm-3,99,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-14,49,V ugm-3,38,V ugm-3,50,V ugm-3,106,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-15,53,V ugm-3,43,V ugm-3,46,V ugm-3,112,V ugm-3,3,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-16,66,V ugm-3,68,V ugm-3,45,V ugm-3,147,V ugm-3,4,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-08-17,79,V ugm-3,29,V ugm-3,42,V ugm-3,86,V ugm-3,4,V ugm-3,No data,,38,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-08-18,76,V ugm-3,72,V ugm-3,57,V ugm-3,168,V ugm-3,5,V ugm-3,No data,,40,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-08-19,61,V ugm-3,8,V ugm-3,50,V ugm-3,57,V ugm-3,4,V ugm-3,No data,,43,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2016-08-20,54,V ugm-3,4,V ugm-3,24,V ugm-3,28,V ugm-3,3,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-21,54,V ugm-3,4,V ugm-3,18,V ugm-3,20,V ugm-3,4,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-22,50,V ugm-3,8,V ugm-3,31,V ugm-3,33,V ugm-3,3,V ugm-3,No data,,64,V ugm-3 (TEOM FDMS),62,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-23,69,V ugm-3,58,V ugm-3,78,V ugm-3,140,V ugm-3,4,V ugm-3,No data,,28,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-24,108,V ugm-3,117,V ugm-3,98,V ugm-3,257,V ugm-3,5,V ugm-3,No data,,43,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-08-25,72,V ugm-3,36,V ugm-3,92,V ugm-3,146,V ugm-3,4,V ugm-3,No data,,47,V ugm-3 (TEOM FDMS),42,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-08-26,54,V ugm-3,51,V ugm-3,70,V ugm-3,146,V ugm-3,4,V ugm-3,No data,,45,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2016-08-27,71,V ugm-3,47,V ugm-3,71,V ugm-3,137,V ugm-3,4,V ugm-3,No data,,53,V ugm-3 (TEOM FDMS),42,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2016-08-28,63,V ugm-3,25,V ugm-3,46,V ugm-3,85,V ugm-3,4,V ugm-3,No data,,49,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2016-08-29,59,V ugm-3,171,V ugm-3,106,V ugm-3,368,V ugm-3,6,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-30,91,V ugm-3,62,V ugm-3,78,V ugm-3,173,V ugm-3,3,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-31,58,V ugm-3,13,V ugm-3,48,V ugm-3,69,V ugm-3,4,V ugm-3,No data,,64,V ugm-3 (TEOM FDMS),60,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-09-01,48,V ugm-3,63,V ugm-3,56,V ugm-3,152,V ugm-3,4,V ugm-3,No data,,28,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-02,32,V ugm-3,7,V ugm-3,31,V ugm-3,34,V ugm-3,2,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-09-03,40,V ugm-3,7,V ugm-3,35,V ugm-3,40,V ugm-3,5,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-09-04,40,V ugm-3,10,V ugm-3,34,V ugm-3,38,V ugm-3,4,V ugm-3,No data,,46,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-09-05,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-09-06,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-09-07,76,V ugm-3,59,V ugm-3,76,V ugm-3,126,V ugm-3,7,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-09-08,46,V ugm-3,64,V ugm-3,81,V ugm-3,180,V ugm-3,7,V ugm-3,No data,,40,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2016-09-09,42,V ugm-3,6,V ugm-3,30,V ugm-3,33,V ugm-3,4,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-10,34,V ugm-3,11,V ugm-3,38,V ugm-3,55,V ugm-3,4,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-11,59,V ugm-3,40,V ugm-3,46,V ugm-3,98,V ugm-3,4,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-09-12,40,V ugm-3,40,V ugm-3,56,V ugm-3,118,V ugm-3,3,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-13,97,V ugm-3,96,V ugm-3,96,V ugm-3,221,V ugm-3,5,V ugm-3,No data,,55,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-14,77,V ugm-3,58,V ugm-3,80,V ugm-3,169,V ugm-3,4,V ugm-3,No data,,48,V ugm-3 (TEOM FDMS),42,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-09-15,98,V ugm-3,63,V ugm-3,91,V ugm-3,168,V ugm-3,4,V ugm-3,No data,,56,V ugm-3 (TEOM FDMS),49,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-09-16,55,V ugm-3,62,V ugm-3,45,V ugm-3,137,V ugm-3,4,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-09-17,18,V ugm-3,37,V ugm-3,33,V ugm-3,88,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-18,41,V ugm-3,33,V ugm-3,66,V ugm-3,116,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-19,29,V ugm-3,73,V ugm-3,51,V ugm-3,162,V ugm-3,5,V ugm-3,No data,,33,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-09-20,22,V ugm-3,37,V ugm-3,45,V ugm-3,89,V ugm-3,3,V ugm-3,No data,,28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-09-21,64,V ugm-3,62,V ugm-3,56,V ugm-3,147,V ugm-3,4,V ugm-3,No data,,30,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-09-22,44,V ugm-3,9,V ugm-3,56,V ugm-3,62,V ugm-3,2,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2016-09-23,59,V ugm-3,30,V ugm-3,59,V ugm-3,95,V ugm-3,4,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-24,80,V ugm-3,6,V ugm-3,59,V ugm-3,64,V ugm-3,7,V ugm-3,No data,,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-25,65,V ugm-3,3,V ugm-3,30,V ugm-3,31,V ugm-3,6,V ugm-3,No data,,96,V ugm-3 (TEOM FDMS),95,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-26,42,V ugm-3,26,V ugm-3,57,V ugm-3,93,V ugm-3,3,V ugm-3,No data,,111,V ugm-3 (TEOM FDMS),109,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-27,38,V ugm-3,23,V ugm-3,57,V ugm-3,93,V ugm-3,2,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
