Date,Start hour,Casual hires at terminal
15/04/2018,5,62
15/04/2018,6,47
15/04/2018,7,79
15/04/2018,8,152
15/04/2018,9,401
15/04/2018,10,706
15/04/2018,11,1054
15/04/2018,12,1254
15/04/2018,13,1326
15/04/2018,14,1395
15/04/2018,15,1248
15/04/2018,16,770
15/04/2018,17,787
15/04/2018,18,801
15/04/2018,19,651
15/04/2018,20,393
15/04/2018,21,235
15/04/2018,22,230
15/04/2018,23,143
16/04/2018,0,95
16/04/2018,1,66
16/04/2018,2,40
16/04/2018,3,20
16/04/2018,4,25
16/04/2018,5,28
16/04/2018,6,119
16/04/2018,7,351
16/04/2018,8,746
16/04/2018,9,484
16/04/2018,10,399
16/04/2018,11,420
16/04/2018,12,479
16/04/2018,13,485
16/04/2018,14,518
16/04/2018,15,570
16/04/2018,16,713
16/04/2018,17,1010
16/04/2018,18,1114
16/04/2018,19,692
16/04/2018,20,415
16/04/2018,21,217
16/04/2018,22,211
16/04/2018,23,119
17/04/2018,0,84
17/04/2018,1,49
17/04/2018,2,30
17/04/2018,3,23
17/04/2018,4,22
17/04/2018,5,39
17/04/2018,6,134
17/04/2018,7,424
17/04/2018,8,839
17/04/2018,9,458
17/04/2018,10,366
17/04/2018,11,370
17/04/2018,12,489
17/04/2018,13,536
17/04/2018,14,584
17/04/2018,15,626
17/04/2018,16,775
17/04/2018,17,1079
17/04/2018,18,1092
17/04/2018,19,772
17/04/2018,20,408
17/04/2018,21,344
17/04/2018,22,233
17/04/2018,23,109
18/04/2018,0,128
18/04/2018,1,67
18/04/2018,2,34
18/04/2018,3,22
18/04/2018,4,17
18/04/2018,5,39
18/04/2018,6,164
18/04/2018,7,507
18/04/2018,8,966
18/04/2018,9,621
18/04/2018,10,492
18/04/2018,11,574
18/04/2018,12,763
18/04/2018,13,724
18/04/2018,14,837
18/04/2018,15,1082
18/04/2018,16,1224
18/04/2018,17,1955
18/04/2018,18,2153
18/04/2018,19,1427
18/04/2018,20,852
18/04/2018,21,565
18/04/2018,22,346
18/04/2018,23,239
19/04/2018,0,172
19/04/2018,1,78
19/04/2018,2,67
19/04/2018,3,29
19/04/2018,4,29
19/04/2018,5,29
19/04/2018,6,182
19/04/2018,7,555
19/04/2018,8,1055
19/04/2018,9,790
19/04/2018,10,576
19/04/2018,11,641
19/04/2018,12,820
19/04/2018,13,915
19/04/2018,14,1009
19/04/2018,15,1156
19/04/2018,16,1407
19/04/2018,17,2151
19/04/2018,18,2375
19/04/2018,19,1577
19/04/2018,20,1096
19/04/2018,21,728
19/04/2018,22,680
19/04/2018,23,395
20/04/2018,0,264
20/04/2018,1,157
20/04/2018,2,83
20/04/2018,3,71
20/04/2018,4,36
20/04/2018,5,61
20/04/2018,6,176
20/04/2018,7,526
20/04/2018,8,1074
20/04/2018,9,837
20/04/2018,10,730
20/04/2018,11,841
20/04/2018,12,1113
20/04/2018,13,1172
20/04/2018,14,1305
20/04/2018,15,1589
20/04/2018,16,1627
20/04/2018,17,2345
20/04/2018,18,2326
20/04/2018,19,1873
20/04/2018,20,1324
20/04/2018,21,966
20/04/2018,22,771
20/04/2018,23,544
21/04/2018,0,383
21/04/2018,1,269
21/04/2018,2,177
21/04/2018,3,118
21/04/2018,4,75
21/04/2018,5,39
21/04/2018,6,69
21/04/2018,7,160
21/04/2018,8,353
21/04/2018,9,818
21/04/2018,10,1374
21/04/2018,11,2049
21/04/2018,12,2663
21/04/2018,13,2858
21/04/2018,14,3048
21/04/2018,15,2998
21/04/2018,16,2599
21/04/2018,17,2232
21/04/2018,18,2138
21/04/2018,19,1850
21/04/2018,20,1208
21/04/2018,21,731
21/04/2018,22,599
21/04/2018,23,586
22/04/2018,0,218
22/04/2018,1,129
22/04/2018,2,148
22/04/2018,3,116
22/04/2018,4,63
22/04/2018,5,36
22/04/2018,6,63
22/04/2018,7,141
22/04/2018,8,332
22/04/2018,9,949
22/04/2018,10,1547
22/04/2018,11,2231
22/04/2018,12,2524
22/04/2018,13,2764
22/04/2018,14,2906
22/04/2018,15,2978
22/04/2018,16,2692
22/04/2018,17,2284
22/04/2018,18,1889
22/04/2018,19,1298
22/04/2018,20,945
22/04/2018,21,548
22/04/2018,22,334
22/04/2018,23,191
23/04/2018,0,134
23/04/2018,1,91
23/04/2018,2,56
23/04/2018,3,41
23/04/2018,4,33
23/04/2018,5,55
23/04/2018,6,198
23/04/2018,7,504
23/04/2018,8,1019
23/04/2018,9,719
23/04/2018,10,508
23/04/2018,11,632
23/04/2018,12,693
23/04/2018,13,657
23/04/2018,14,757
23/04/2018,15,794
23/04/2018,16,893
23/04/2018,17,1337
23/04/2018,18,1361
23/04/2018,19,955
23/04/2018,20,561
23/04/2018,21,374
23/04/2018,22,259
23/04/2018,23,160
24/04/2018,0,100
24/04/2018,1,68
24/04/2018,2,45
24/04/2018,3,27
24/04/2018,4,21
24/04/2018,5,42
24/04/2018,6,171
24/04/2018,7,542
24/04/2018,8,908
24/04/2018,9,554
24/04/2018,10,438
24/04/2018,11,548
24/04/2018,12,578
24/04/2018,13,573
24/04/2018,14,541
24/04/2018,15,602
24/04/2018,16,638
24/04/2018,17,1031
24/04/2018,18,998
24/04/2018,19,669
24/04/2018,20,377
24/04/2018,21,239
24/04/2018,22,172
24/04/2018,23,118
25/04/2018,0,56
25/04/2018,1,51
25/04/2018,2,38
25/04/2018,3,32
25/04/2018,4,35
25/04/2018,5,57
25/04/2018,6,168
25/04/2018,7,500
25/04/2018,8,947
25/04/2018,9,574
25/04/2018,10,441
25/04/2018,11,493
25/04/2018,12,504
25/04/2018,13,563
25/04/2018,14,411
25/04/2018,15,574
25/04/2018,16,616
25/04/2018,17,1124
25/04/2018,18,954
25/04/2018,19,788
25/04/2018,20,381
25/04/2018,21,265
25/04/2018,22,222
25/04/2018,23,143
26/04/2018,0,80
26/04/2018,1,58
26/04/2018,2,38
26/04/2018,3,33
26/04/2018,4,25
26/04/2018,5,32
26/04/2018,6,177
26/04/2018,7,499
26/04/2018,8,973
26/04/2018,9,588
26/04/2018,10,470
26/04/2018,11,479
26/04/2018,12,563
26/04/2018,13,565
26/04/2018,14,634
26/04/2018,15,711
26/04/2018,16,882
26/04/2018,17,1249
26/04/2018,18,1252
26/04/2018,19,832
26/04/2018,20,440
26/04/2018,21,328
26/04/2018,22,293
26/04/2018,23,202
27/04/2018,0,31
27/04/2018,1,9
27/04/2018,2,72
27/04/2018,3,34
27/04/2018,4,45
27/04/2018,5,24
27/04/2018,6,96
27/04/2018,7,176
27/04/2018,8,559
27/04/2018,9,482
27/04/2018,10,349
27/04/2018,11,276
27/04/2018,12,398
27/04/2018,13,405
27/04/2018,14,218
27/04/2018,15,189
27/04/2018,16,399
27/04/2018,17,758
27/04/2018,18,569
27/04/2018,19,337
27/04/2018,20,266
27/04/2018,21,192
27/04/2018,22,187
27/04/2018,23,168
28/04/2018,0,128
28/04/2018,1,114
28/04/2018,2,65
28/04/2018,3,62
28/04/2018,4,19
28/04/2018,5,15
28/04/2018,6,39
28/04/2018,7,89
28/04/2018,8,139
28/04/2018,9,261
28/04/2018,10,360
28/04/2018,11,454
28/04/2018,12,686
28/04/2018,13,690
28/04/2018,14,789
28/04/2018,15,871
28/04/2018,16,863
28/04/2018,17,796
28/04/2018,18,813
28/04/2018,19,560
28/04/2018,20,427
28/04/2018,21,219
28/04/2018,22,252
28/04/2018,23,250
29/04/2018,0,237
29/04/2018,1,192
29/04/2018,2,118
29/04/2018,3,94
29/04/2018,4,58
29/04/2018,5,44
29/04/2018,6,33
29/04/2018,7,76
29/04/2018,8,157
29/04/2018,9,346
29/04/2018,10,598
29/04/2018,11,723
29/04/2018,12,799
29/04/2018,13,741
29/04/2018,14,722
29/04/2018,15,675
29/04/2018,16,586
29/04/2018,17,596
29/04/2018,18,532
29/04/2018,19,363
29/04/2018,20,282
29/04/2018,21,169
29/04/2018,22,162
29/04/2018,23,99
30/04/2018,0,74
30/04/2018,1,36
30/04/2018,2,11
30/04/2018,3,5
30/04/2018,4,7
30/04/2018,5,17
30/04/2018,6,44
30/04/2018,7,138
30/04/2018,8,289
30/04/2018,9,195
30/04/2018,10,64
30/04/2018,11,95
30/04/2018,12,100
30/04/2018,13,112
30/04/2018,14,93
30/04/2018,15,195
30/04/2018,16,284
30/04/2018,17,550
30/04/2018,18,579
30/04/2018,19,487
30/04/2018,20,299
30/04/2018,21,187
30/04/2018,22,131
30/04/2018,23,95
01/05/2018,0,52
01/05/2018,1,40
01/05/2018,2,18
01/05/2018,3,20
01/05/2018,4,18
01/05/2018,5,29
01/05/2018,6,135
01/05/2018,7,433
01/05/2018,8,932
01/05/2018,9,593
01/05/2018,10,589
01/05/2018,11,631
01/05/2018,12,721
01/05/2018,13,747
01/05/2018,14,649
01/05/2018,15,650
01/05/2018,16,722
01/05/2018,17,1040
01/05/2018,18,1157
01/05/2018,19,768
01/05/2018,20,447
01/05/2018,21,288
01/05/2018,22,214
01/05/2018,23,102
02/05/2018,0,89
02/05/2018,1,52
02/05/2018,2,55
02/05/2018,3,35
02/05/2018,4,14
02/05/2018,5,33
02/05/2018,6,128
02/05/2018,7,314
02/05/2018,8,439
02/05/2018,9,302
02/05/2018,10,190
02/05/2018,11,108
02/05/2018,12,115
02/05/2018,13,135
02/05/2018,14,265
02/05/2018,15,201
02/05/2018,16,402
02/05/2018,17,774
02/05/2018,18,882
02/05/2018,19,591
02/05/2018,20,393
02/05/2018,21,283
02/05/2018,22,219
02/05/2018,23,146
03/05/2018,0,102
03/05/2018,1,60
03/05/2018,2,37
03/05/2018,3,20
03/05/2018,4,19
03/05/2018,5,33
03/05/2018,6,158
03/05/2018,7,419
03/05/2018,8,896
03/05/2018,9,600
03/05/2018,10,448
03/05/2018,11,549
03/05/2018,12,641
03/05/2018,13,648
03/05/2018,14,623
03/05/2018,15,727
03/05/2018,16,839
03/05/2018,17,1335
03/05/2018,18,1276
03/05/2018,19,956
03/05/2018,20,592
03/05/2018,21,365
03/05/2018,22,351
03/05/2018,23,231
04/05/2018,0,153
04/05/2018,1,111
04/05/2018,2,68
04/05/2018,3,51
04/05/2018,4,27
04/05/2018,5,55
04/05/2018,6,132
04/05/2018,7,408
04/05/2018,8,925
04/05/2018,9,646
04/05/2018,10,570
04/05/2018,11,748
04/05/2018,12,872
04/05/2018,13,924
04/05/2018,14,916
04/05/2018,15,1025
04/05/2018,16,1117
04/05/2018,17,1537
04/05/2018,18,1557
04/05/2018,19,1218
04/05/2018,20,836
04/05/2018,21,579
04/05/2018,22,491
04/05/2018,23,345
05/05/2018,0,347
05/05/2018,1,236
05/05/2018,2,146
05/05/2018,3,108
05/05/2018,4,94
05/05/2018,5,56
05/05/2018,6,64
05/05/2018,7,150
05/05/2018,8,328
05/05/2018,9,740
05/05/2018,10,1068
05/05/2018,11,1555
05/05/2018,12,2127
05/05/2018,13,2313
05/05/2018,14,2449
05/05/2018,15,2805
05/05/2018,16,2625
05/05/2018,17,2755
05/05/2018,18,2361
05/05/2018,19,1764
05/05/2018,20,1374
05/05/2018,21,791
05/05/2018,22,596
05/05/2018,23,523
06/05/2018,0,411
06/05/2018,1,264
06/05/2018,2,221
06/05/2018,3,141
06/05/2018,4,113
06/05/2018,5,73
06/05/2018,6,65
06/05/2018,7,125
06/05/2018,8,289
06/05/2018,9,751
06/05/2018,10,1324
06/05/2018,11,1877
06/05/2018,12,2336
06/05/2018,13,2600
06/05/2018,14,2853
06/05/2018,15,2828
06/05/2018,16,2802
06/05/2018,17,2574
06/05/2018,18,2532
06/05/2018,19,2156
06/05/2018,20,1563
06/05/2018,21,910
06/05/2018,22,773
06/05/2018,23,608
07/05/2018,0,391
07/05/2018,1,231
07/05/2018,2,200
07/05/2018,3,131
07/05/2018,4,79
07/05/2018,5,79
07/05/2018,6,69
07/05/2018,7,175
07/05/2018,8,374
07/05/2018,9,745
07/05/2018,10,1360
07/05/2018,11,2022
07/05/2018,12,2631
07/05/2018,13,2995
07/05/2018,14,3196
07/05/2018,15,3177
07/05/2018,16,3292
07/05/2018,17,3130
07/05/2018,18,2787
07/05/2018,19,2247
07/05/2018,20,1754
07/05/2018,21,966
07/05/2018,22,658
07/05/2018,23,411
08/05/2018,0,271
08/05/2018,1,157
08/05/2018,2,57
08/05/2018,3,35
08/05/2018,4,34
08/05/2018,5,53
08/05/2018,6,192
08/05/2018,7,589
08/05/2018,8,1116
08/05/2018,9,802
08/05/2018,10,688
08/05/2018,11,745
08/05/2018,12,904
08/05/2018,13,902
08/05/2018,14,955
08/05/2018,15,1056
08/05/2018,16,1215
08/05/2018,17,1728
08/05/2018,18,1981
08/05/2018,19,1318
08/05/2018,20,860
08/05/2018,21,516
08/05/2018,22,339
08/05/2018,23,174
09/05/2018,0,178
09/05/2018,1,97
09/05/2018,2,56
09/05/2018,3,40
09/05/2018,4,24
09/05/2018,5,58
09/05/2018,6,249
09/05/2018,7,618
09/05/2018,8,1146
09/05/2018,9,734
09/05/2018,10,625
09/05/2018,11,667
09/05/2018,12,697
09/05/2018,13,821
09/05/2018,14,842
09/05/2018,15,967
09/05/2018,16,1053
09/05/2018,17,1665
09/05/2018,18,1813
09/05/2018,19,1114
09/05/2018,20,720
09/05/2018,21,499
09/05/2018,22,346
09/05/2018,23,227
10/05/2018,0,132
10/05/2018,1,77
10/05/2018,2,44
10/05/2018,3,14
10/05/2018,4,23
10/05/2018,5,37
10/05/2018,6,142
10/05/2018,7,514
10/05/2018,8,1095
10/05/2018,9,764
10/05/2018,10,590
10/05/2018,11,606
10/05/2018,12,677
10/05/2018,13,806
10/05/2018,14,754
10/05/2018,15,879
10/05/2018,16,1038
10/05/2018,17,1351
10/05/2018,18,1461
10/05/2018,19,987
10/05/2018,20,643
10/05/2018,21,439
10/05/2018,22,324
10/05/2018,23,281
11/05/2018,0,173
11/05/2018,1,109
11/05/2018,2,53
11/05/2018,3,57
11/05/2018,4,41
11/05/2018,5,55
11/05/2018,6,178
11/05/2018,7,492
11/05/2018,8,1318
11/05/2018,9,887
11/05/2018,10,749
11/05/2018,11,766
11/05/2018,12,882
11/05/2018,13,889
11/05/2018,14,829
11/05/2018,15,936
11/05/2018,16,1126
11/05/2018,17,1485
11/05/2018,18,1355
11/05/2018,19,955
11/05/2018,20,760
11/05/2018,21,505
11/05/2018,22,501
11/05/2018,23,410
12/05/2018,0,341
12/05/2018,1,285
12/05/2018,2,186
12/05/2018,3,150
12/05/2018,4,94
12/05/2018,5,43
12/05/2018,6,62
12/05/2018,7,142
12/05/2018,8,320
12/05/2018,9,620
12/05/2018,10,988
12/05/2018,11,1279
12/05/2018,12,1331
12/05/2018,13,588
12/05/2018,14,428
12/05/2018,15,380
12/05/2018,16,454
12/05/2018,17,395
12/05/2018,18,241
12/05/2018,19,147
12/05/2018,20,176
12/05/2018,21,135
12/05/2018,22,173
12/05/2018,23,194
13/05/2018,0,214
13/05/2018,1,202
13/05/2018,2,155
13/05/2018,3,100
13/05/2018,4,56
13/05/2018,5,64
13/05/2018,6,50
13/05/2018,7,89
13/05/2018,8,210
13/05/2018,9,466
13/05/2018,10,774
13/05/2018,11,1162
13/05/2018,12,1521
13/05/2018,13,1587
13/05/2018,14,1739
13/05/2018,15,1696
13/05/2018,16,1814
13/05/2018,17,1716
13/05/2018,18,1518
13/05/2018,19,1265
13/05/2018,20,988
13/05/2018,21,557
13/05/2018,22,384
13/05/2018,23,261
14/05/2018,0,169
14/05/2018,1,109
14/05/2018,2,66
14/05/2018,3,44
14/05/2018,4,16
14/05/2018,5,39
14/05/2018,6,164
14/05/2018,7,471
14/05/2018,8,1038
14/05/2018,9,616
14/05/2018,10,526
14/05/2018,11,586
14/05/2018,12,749
14/05/2018,13,875
14/05/2018,14,769
14/05/2018,15,838
14/05/2018,16,956
14/05/2018,17,1322
14/05/2018,18,1457
14/05/2018,19,1073
14/05/2018,20,729
14/05/2018,21,465
14/05/2018,22,355
14/05/2018,23,174
15/05/2018,0,129
15/05/2018,1,70
15/05/2018,2,48
15/05/2018,3,42
15/05/2018,4,22
15/05/2018,5,63
15/05/2018,6,226
15/05/2018,7,633
15/05/2018,8,1170
15/05/2018,9,687
15/05/2018,10,511
15/05/2018,11,605
15/05/2018,12,719
15/05/2018,13,837
15/05/2018,14,860
15/05/2018,15,998
15/05/2018,16,1128
15/05/2018,17,1665
15/05/2018,18,1940
15/05/2018,19,1378
15/05/2018,20,908
15/05/2018,21,622
15/05/2018,22,367
15/05/2018,23,183
16/05/2018,0,175
16/05/2018,1,85
16/05/2018,2,58
16/05/2018,3,44
16/05/2018,4,16
16/05/2018,5,50
16/05/2018,6,196
16/05/2018,7,535
16/05/2018,8,1063
16/05/2018,9,600
16/05/2018,10,369
16/05/2018,11,451
16/05/2018,12,519
16/05/2018,13,514
16/05/2018,14,454
16/05/2018,15,506
16/05/2018,16,623
16/05/2018,17,1026
16/05/2018,18,1145
16/05/2018,19,817
16/05/2018,20,542
16/05/2018,21,385
16/05/2018,22,293
16/05/2018,23,176
17/05/2018,0,132
17/05/2018,1,56
17/05/2018,2,37
17/05/2018,3,33
17/05/2018,4,27
17/05/2018,5,49
17/05/2018,6,162
17/05/2018,7,536
17/05/2018,8,1022
17/05/2018,9,632
17/05/2018,10,476
17/05/2018,11,536
17/05/2018,12,607
17/05/2018,13,638
17/05/2018,14,712
17/05/2018,15,784
17/05/2018,16,1006
17/05/2018,17,1344
17/05/2018,18,1485
17/05/2018,19,947
17/05/2018,20,626
17/05/2018,21,395
17/05/2018,22,396
17/05/2018,23,240
18/05/2018,0,131
18/05/2018,1,107
18/05/2018,2,70
18/05/2018,3,40
18/05/2018,4,28
18/05/2018,5,49
18/05/2018,6,195
18/05/2018,7,443
18/05/2018,8,1027
18/05/2018,9,665
18/05/2018,10,517
18/05/2018,11,575
18/05/2018,12,793
18/05/2018,13,806
18/05/2018,14,928
18/05/2018,15,947
18/05/2018,16,1106
18/05/2018,17,1573
18/05/2018,18,1532
18/05/2018,19,1112
18/05/2018,20,794
18/05/2018,21,491
18/05/2018,22,464
18/05/2018,23,376
19/05/2018,0,291
19/05/2018,1,243
19/05/2018,2,143
19/05/2018,3,107
19/05/2018,4,62
19/05/2018,5,46
19/05/2018,6,90
19/05/2018,7,149
19/05/2018,8,375
19/05/2018,9,723
19/05/2018,10,1114
19/05/2018,11,1561
19/05/2018,12,1638
19/05/2018,13,2013
19/05/2018,14,2157
19/05/2018,15,2495
19/05/2018,16,2545
19/05/2018,17,2174
19/05/2018,18,1899
19/05/2018,19,1686
19/05/2018,20,1099
19/05/2018,21,754
19/05/2018,22,541
19/05/2018,23,411
20/05/2018,0,364
20/05/2018,1,300
20/05/2018,2,213
20/05/2018,3,147
20/05/2018,4,65
20/05/2018,5,56
20/05/2018,6,74
20/05/2018,7,172
20/05/2018,8,308
20/05/2018,9,731
20/05/2018,10,1303
20/05/2018,11,1862
20/05/2018,12,2191
20/05/2018,13,2536
20/05/2018,14,2701
20/05/2018,15,2726
20/05/2018,16,2740
20/05/2018,17,2648
20/05/2018,18,2265
20/05/2018,19,1818
20/05/2018,20,1197
20/05/2018,21,634
20/05/2018,22,444
20/05/2018,23,274
21/05/2018,0,161
21/05/2018,1,79
21/05/2018,2,56
21/05/2018,3,28
21/05/2018,4,31
21/05/2018,5,46
21/05/2018,6,185
21/05/2018,7,541
21/05/2018,8,1021
21/05/2018,9,742
21/05/2018,10,657
21/05/2018,11,809
21/05/2018,12,832
21/05/2018,13,909
21/05/2018,14,872
21/05/2018,15,798
21/05/2018,16,1037
21/05/2018,17,1490
21/05/2018,18,1540
21/05/2018,19,1069
21/05/2018,20,756
21/05/2018,21,471
21/05/2018,22,378
21/05/2018,23,242
22/05/2018,0,140
22/05/2018,1,85
22/05/2018,2,59
22/05/2018,3,19
22/05/2018,4,33
22/05/2018,5,54
22/05/2018,6,246
22/05/2018,7,642
22/05/2018,8,1113
22/05/2018,9,771
22/05/2018,10,601
22/05/2018,11,592
22/05/2018,12,767
22/05/2018,13,750
22/05/2018,14,765
22/05/2018,15,924
22/05/2018,16,1021
22/05/2018,17,1628
22/05/2018,18,1754
22/05/2018,19,1194
22/05/2018,20,854
22/05/2018,21,451
22/05/2018,22,328
22/05/2018,23,195
23/05/2018,0,135
23/05/2018,1,91
23/05/2018,2,45
23/05/2018,3,43
23/05/2018,4,30
23/05/2018,5,45
23/05/2018,6,207
23/05/2018,7,592
23/05/2018,8,1056
23/05/2018,9,662
23/05/2018,10,501
23/05/2018,11,537
23/05/2018,12,657
23/05/2018,13,822
23/05/2018,14,832
23/05/2018,15,829
23/05/2018,16,947
23/05/2018,17,1330
23/05/2018,18,1361
23/05/2018,19,923
23/05/2018,20,602
23/05/2018,21,403
23/05/2018,22,388
23/05/2018,23,216
24/05/2018,0,118
24/05/2018,1,40
24/05/2018,2,26
24/05/2018,3,27
24/05/2018,4,19
24/05/2018,5,24
24/05/2018,6,112
24/05/2018,7,348
24/05/2018,8,626
24/05/2018,9,468
24/05/2018,10,420
24/05/2018,11,460
24/05/2018,12,563
24/05/2018,13,549
24/05/2018,14,631
24/05/2018,15,705
24/05/2018,16,793
24/05/2018,17,1194
24/05/2018,18,1224
24/05/2018,19,937
24/05/2018,20,645
24/05/2018,21,455
24/05/2018,22,358
24/05/2018,23,286
25/05/2018,0,189
25/05/2018,1,136
25/05/2018,2,87
25/05/2018,3,59
25/05/2018,4,50
25/05/2018,5,44
25/05/2018,6,152
25/05/2018,7,418
25/05/2018,8,907
25/05/2018,9,645
25/05/2018,10,484
25/05/2018,11,574
25/05/2018,12,786
25/05/2018,13,821
25/05/2018,14,817
25/05/2018,15,924
25/05/2018,16,1183
25/05/2018,17,1384
25/05/2018,18,1358
25/05/2018,19,1012
25/05/2018,20,739
25/05/2018,21,583
25/05/2018,22,563
25/05/2018,23,595
26/05/2018,0,360
26/05/2018,1,263
26/05/2018,2,253
26/05/2018,3,136
26/05/2018,4,76
26/05/2018,5,62
26/05/2018,6,72
26/05/2018,7,132
26/05/2018,8,246
26/05/2018,9,514
26/05/2018,10,882
26/05/2018,11,1383
26/05/2018,12,1687
26/05/2018,13,1746
26/05/2018,14,2059
26/05/2018,15,2113
26/05/2018,16,2191
26/05/2018,17,2050
26/05/2018,18,1910
26/05/2018,19,1545
26/05/2018,20,1059
26/05/2018,21,668
26/05/2018,22,737
26/05/2018,23,305
27/05/2018,0,189
27/05/2018,1,141
27/05/2018,2,103
27/05/2018,3,92
27/05/2018,4,93
27/05/2018,5,81
27/05/2018,6,84
27/05/2018,7,102
27/05/2018,8,268
27/05/2018,9,507
27/05/2018,10,941
27/05/2018,11,1291
27/05/2018,12,1731
27/05/2018,13,1779
27/05/2018,14,1940
27/05/2018,15,2056
27/05/2018,16,2100
27/05/2018,17,2178
27/05/2018,18,2028
27/05/2018,19,1763
27/05/2018,20,1452
27/05/2018,21,951
27/05/2018,22,780
27/05/2018,23,746
28/05/2018,0,582
28/05/2018,1,366
28/05/2018,2,186
28/05/2018,3,116
28/05/2018,4,106
28/05/2018,5,109
28/05/2018,6,78
28/05/2018,7,173
28/05/2018,8,312
28/05/2018,9,604
28/05/2018,10,972
28/05/2018,11,1432
28/05/2018,12,2005
28/05/2018,13,2349
28/05/2018,14,2806
28/05/2018,15,2794
28/05/2018,16,2666
28/05/2018,17,2532
28/05/2018,18,2336
28/05/2018,19,1177
28/05/2018,20,672
28/05/2018,21,579
28/05/2018,22,384
28/05/2018,23,280
29/05/2018,0,171
29/05/2018,1,111
29/05/2018,2,59
29/05/2018,3,41
29/05/2018,4,33
29/05/2018,5,44
29/05/2018,6,170
29/05/2018,7,442
29/05/2018,8,713
29/05/2018,9,500
29/05/2018,10,440
29/05/2018,11,324
29/05/2018,12,417
29/05/2018,13,60
29/05/2018,14,60
29/05/2018,15,62
29/05/2018,16,312
29/05/2018,17,670
29/05/2018,18,890
29/05/2018,19,663
29/05/2018,20,439
29/05/2018,21,342
29/05/2018,22,306
29/05/2018,23,156
30/05/2018,0,138
30/05/2018,1,70
30/05/2018,2,30
30/05/2018,3,44
30/05/2018,4,30
30/05/2018,5,44
30/05/2018,6,150
30/05/2018,7,388
30/05/2018,8,722
30/05/2018,9,545
30/05/2018,10,403
30/05/2018,11,500
30/05/2018,12,559
30/05/2018,13,615
30/05/2018,14,751
30/05/2018,15,833
30/05/2018,16,920
30/05/2018,17,1364
30/05/2018,18,1349
30/05/2018,19,1027
30/05/2018,20,782
30/05/2018,21,585
30/05/2018,22,444
30/05/2018,23,331
31/05/2018,0,88
31/05/2018,3,40
31/05/2018,4,47
31/05/2018,5,68
31/05/2018,6,166
31/05/2018,7,490
31/05/2018,8,935
31/05/2018,9,695
31/05/2018,10,484
31/05/2018,11,655
31/05/2018,12,729
31/05/2018,13,739
31/05/2018,14,751
31/05/2018,15,915
31/05/2018,16,1119
31/05/2018,17,1402
31/05/2018,18,1624
31/05/2018,19,1235
31/05/2018,20,792
31/05/2018,21,644
31/05/2018,22,458
31/05/2018,23,421
01/06/2018,0,272
01/06/2018,1,192
01/06/2018,2,119
01/06/2018,3,93
01/06/2018,4,61
01/06/2018,5,75
01/06/2018,6,147
01/06/2018,7,496
01/06/2018,8,954
01/06/2018,9,773
01/06/2018,10,612
01/06/2018,11,734
01/06/2018,12,947
01/06/2018,13,1003
01/06/2018,14,1056
01/06/2018,15,949
01/06/2018,16,1007
01/06/2018,17,1369
01/06/2018,18,1156
01/06/2018,19,1188
01/06/2018,20,898
01/06/2018,21,699
01/06/2018,22,614
01/06/2018,23,608
02/06/2018,0,492
02/06/2018,1,329
02/06/2018,2,247
02/06/2018,3,165
02/06/2018,4,98
02/06/2018,5,83
02/06/2018,6,66
02/06/2018,7,118
02/06/2018,8,299
02/06/2018,9,545
02/06/2018,10,823
02/06/2018,11,1329
02/06/2018,12,1583
02/06/2018,13,1827
02/06/2018,14,2023
02/06/2018,15,2289
02/06/2018,16,2271
02/06/2018,17,2278
02/06/2018,18,2205
02/06/2018,19,1683
02/06/2018,20,1342
02/06/2018,21,1061
02/06/2018,22,950
02/06/2018,23,806
03/06/2018,0,605
03/06/2018,1,395
03/06/2018,2,259
03/06/2018,3,214
03/06/2018,4,134
03/06/2018,5,73
03/06/2018,6,109
03/06/2018,7,158
03/06/2018,8,263
03/06/2018,9,609
03/06/2018,10,1164
03/06/2018,11,1773
03/06/2018,12,2261
03/06/2018,13,2485
03/06/2018,14,2612
03/06/2018,15,2583
03/06/2018,16,2513
03/06/2018,17,2218
03/06/2018,18,2112
03/06/2018,19,1581
03/06/2018,20,1205
03/06/2018,21,843
03/06/2018,22,577
03/06/2018,23,475
04/06/2018,0,215
04/06/2018,1,155
04/06/2018,2,82
04/06/2018,3,42
04/06/2018,4,53
04/06/2018,5,70
04/06/2018,6,190
04/06/2018,7,491
04/06/2018,8,925
04/06/2018,9,633
04/06/2018,10,483
04/06/2018,11,561
04/06/2018,12,703
04/06/2018,13,607
04/06/2018,14,646
04/06/2018,15,788
04/06/2018,16,882
04/06/2018,17,1225
04/06/2018,18,1308
04/06/2018,19,789
04/06/2018,20,552
04/06/2018,21,396
04/06/2018,22,291
04/06/2018,23,272
05/06/2018,0,139
05/06/2018,1,92
05/06/2018,2,42
05/06/2018,3,36
05/06/2018,4,19
05/06/2018,5,56
05/06/2018,6,193
05/06/2018,7,496
05/06/2018,8,923
05/06/2018,9,549
05/06/2018,10,405
05/06/2018,11,454
05/06/2018,12,496
05/06/2018,13,595
05/06/2018,14,681
05/06/2018,15,759
05/06/2018,16,868
05/06/2018,17,1330
05/06/2018,18,1439
05/06/2018,19,1080
05/06/2018,20,793
05/06/2018,21,501
05/06/2018,22,383
05/06/2018,23,173
06/06/2018,0,151
06/06/2018,1,82
06/06/2018,2,66
06/06/2018,3,54
06/06/2018,4,34
06/06/2018,5,71
